functional_area,program_name,run_id,table_name,source_record_count,ignored_record_count,orphan_record_count,source_considered_count,source_errored_count,source_converted_count,quarter
Claims,CLM_MS_UB92                   ,TST25     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST25     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,TST25     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST25     ,c_hdr_icd_tb                  ,48950,0,0,48950,17,48933,1904
Claims,CLM_MS_UB92                   ,TST25     ,c_hdr_icd_tb                  ,61285,0,0,61285,1,61284,1403
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,43795,0,0,43795,0,43795,1304
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,72228,0,0,72228,1,72227,1501
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,63849,0,0,63849,0,63849,1503
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,41566,0,0,41566,5,41561,1604
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,32083,0,0,32083,0,32083,1303
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,2806,0,0,2806,0,2806,1301
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,74481,0,0,74481,1,74480,1404
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,68842,1,0,68841,3,68838,1701
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,38337,0,0,38337,0,38337,1504
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,3557,0,0,3557,0,3557,1201
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,136,0,0,136,0,136,lftm
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,3811,0,0,3811,0,3811,1202
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,2486,0,0,2486,0,2486,1204
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,3817,0,0,3817,0,3817,1203
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,48950,0,0,48950,17,48933,1904
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,59434,0,0,59434,193,59241,2201
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,41975,0,0,41975,5,41970,1803
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,49985,0,0,49985,61,49924,2004
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,44194,0,0,44194,11,44183,1901
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,55353,0,0,55353,79,55274,2102
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,53959,0,0,53959,43,53916,2001
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,96706,0,0,96706,7,96699,1704
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,45190,0,0,45190,26,45164,1804
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,41717,0,0,41717,0,41717,1801
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,49495,0,0,49495,146,49349,2002
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,47855,0,0,47855,0,47855,2104
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,46278,0,0,46278,63,46215,2003
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,38149,0,0,38149,16,38133,1802
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,43369,0,0,43369,0,43369,1601
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,45573,0,0,45573,4,45569,1602
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,47304,4,0,47300,0,47300,1702
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,45745,0,0,45745,3,45742,1401
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,42039,0,0,42039,0,42039,1402
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,61411,0,0,61411,0,61411,1502
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,40458,3,0,40455,2,40453,1603
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,40576,0,0,40576,4,40572,1703
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,6056,0,0,6056,0,6056,1302
Claims,CLM_MS_UB92                   ,TST27     ,c_hdr_icd_tb                  ,61285,0,0,61285,1,61284,1403
Claims,CLM_MS_UB92                   ,TST28     ,c_hdr_icd_tb                  ,49495,0,0,49495,146,49349,2002
Claims,CLM_MS_UB92                   ,TST28     ,c_hdr_icd_tb                  ,46278,0,0,46278,63,46215,2003
Claims,CLM_MS_UB92                   ,TST28     ,c_hdr_icd_tb                  ,49985,0,0,49985,61,49924,2004
Claims,CLM_MS_UB92                   ,TST28     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,48950,0,0,48950,17,48933,1904
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,55353,0,0,55353,79,55274,2102
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,49495,0,0,49495,146,49349,2002
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,49985,0,0,49985,61,49924,2004
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,47304,4,0,47300,0,47300,1702
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,41975,0,0,41975,5,41970,1803
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,41717,0,0,41717,0,41717,1801
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,42039,0,0,42039,0,42039,1402
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,96706,0,0,96706,7,96699,1704
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,61411,0,0,61411,0,61411,1502
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,45745,0,0,45745,3,45742,1401
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,72228,0,0,72228,1,72227,1501
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,45573,0,0,45573,4,45569,1602
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,41566,0,0,41566,5,41561,1604
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,40576,0,0,40576,4,40572,1703
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,63849,0,0,63849,0,63849,1503
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,40458,3,0,40455,2,40453,1603
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,43795,0,0,43795,0,43795,1304
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,74481,0,0,74481,1,74480,1404
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,68842,1,0,68841,3,68838,1701
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,32083,0,0,32083,0,32083,1303
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,38337,0,0,38337,0,38337,1504
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,61285,0,0,61285,1,61284,1403
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,43369,0,0,43369,0,43369,1601
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,3557,0,0,3557,0,3557,1201
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,136,0,0,136,0,136,lftm
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,6056,0,0,6056,0,6056,1302
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,2806,0,0,2806,0,2806,1301
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,3817,0,0,3817,0,3817,1203
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,3811,0,0,3811,0,3811,1202
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,2486,0,0,2486,0,2486,1204
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,38149,0,0,38149,16,38133,1802
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,59434,0,0,59434,193,59241,2201
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,44194,0,0,44194,11,44183,1901
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,47855,0,0,47855,0,47855,2104
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,53959,0,0,53959,43,53916,2001
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,45190,0,0,45190,26,45164,1804
Claims,CLM_MS_UB92                   ,TST30     ,c_hdr_icd_tb                  ,46278,0,0,46278,63,46215,2003
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,2486,0,0,2486,0,2486,1204
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,46278,0,0,46278,63,46215,2003
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,49985,0,0,49985,61,49924,2004
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,96706,0,0,96706,7,96699,1704
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,40576,0,0,40576,4,40572,1703
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,47304,4,0,47300,0,47300,1702
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,68842,1,0,68841,3,68838,1701
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,43369,0,0,43369,0,43369,1601
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,44194,0,0,44194,11,44183,1901
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,38149,0,0,38149,16,38133,1802
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,41717,0,0,41717,0,41717,1801
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,45190,0,0,45190,26,45164,1804
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,38337,0,0,38337,0,38337,1504
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,53959,0,0,53959,43,53916,2001
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,41975,0,0,41975,5,41970,1803
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,48950,0,0,48950,17,48933,1904
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,6056,0,0,6056,0,6056,1302
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,2806,0,0,2806,0,2806,1301
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,45573,0,0,45573,4,45569,1602
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,40458,3,0,40455,2,40453,1603
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,41566,0,0,41566,5,41561,1604
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,61411,0,0,61411,0,61411,1502
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,45745,0,0,45745,4,45741,1401
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,61285,0,0,61285,1,61284,1403
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,43795,0,0,43795,0,43795,1304
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,32083,0,0,32083,0,32083,1303
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,136,0,0,136,0,136,lftm
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,3817,0,0,3817,0,3817,1203
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,63849,0,0,63849,0,63849,1503
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,72228,0,0,72228,1,72227,1501
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,74481,0,0,74481,1,74480,1404
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,42039,0,0,42039,0,42039,1402
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,28849,0,0,28849,0,28849,1202
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,59434,0,0,59434,193,59241,2201
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,47855,0,0,47855,4,47851,2104
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,49495,0,0,49495,146,49349,2002
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,55353,0,0,55353,79,55274,2102
Claims,CLM_MS_UB92                   ,TST32     ,c_hdr_icd_tb                  ,24470,8,0,24462,0,24462,1201
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,43795,0,0,43795,0,43795,1304
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,59434,0,0,59434,193,59241,2201
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,45190,0,0,45190,26,45164,1804
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,48950,0,0,48950,17,48933,1904
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,49985,0,0,49985,61,49924,2004
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,40576,0,0,40576,4,40572,1703
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,41975,0,0,41975,5,41970,1803
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,55353,0,0,55353,79,55274,2102
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,44194,0,0,44194,11,44183,1901
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,53959,0,0,53959,43,53916,2001
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,96706,0,0,96706,7,96699,1704
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,38149,0,0,38149,16,38133,1802
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,49495,0,0,49495,146,49349,2002
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,41717,0,0,41717,0,41717,1801
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,47855,0,0,47855,4,47851,2104
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,46278,0,0,46278,63,46215,2003
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,136,0,0,136,0,136,lftm
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,23721,0,0,23721,0,23721,1204
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,61411,0,0,61411,0,61411,1502
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,24470,8,0,24462,0,24462,1201
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,23595,0,0,23595,3,23592,1301
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,45745,0,0,45745,4,45741,1401
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,72228,0,0,72228,4,72224,1501
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,38337,0,0,38337,0,38337,1504
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,61285,0,0,61285,2,61283,1403
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,28849,0,0,28849,0,28849,1202
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,30308,1,0,30307,0,30307,1302
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,42039,0,0,42039,0,42039,1402
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,63849,0,0,63849,7,63842,1503
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,74481,0,0,74481,1,74480,1404
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,41741,49,0,41692,0,41692,1203
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,41324,1,0,41323,0,41323,1303
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,68842,1,0,68841,3,68838,1701
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,45573,0,0,45573,4,45569,1602
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,41566,0,0,41566,5,41561,1604
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,40458,3,0,40455,2,40453,1603
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,47304,4,0,47300,0,47300,1702
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,41615,0,0,41615,0,41615,2202
Claims,CLM_MS_UB92                   ,TST34     ,c_hdr_icd_tb                  ,43369,0,0,43369,0,43369,1601
Claims,CLM_MS_UB92                   ,TST36     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST36     ,c_hdr_icd_tb                  ,55353,0,0,55353,79,55274,2102
Claims,CLM_MS_UB92                   ,TST36     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST36     ,c_hdr_icd_tb                  ,47855,0,0,47855,4,47851,2104
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,24470,8,0,24462,0,24462,1201
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,136,0,0,136,0,136,lftm
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,55353,0,0,55353,79,55274,2102
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,41615,0,0,41615,0,41615,2202
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,47855,0,0,47855,4,47851,2104
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,55754,0,0,55754,0,55754,2103
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,44194,0,0,44194,11,44183,1901
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,59434,0,0,59434,193,59241,2201
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,41717,0,0,41717,0,41717,1801
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,49495,0,0,49495,146,49349,2002
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,96706,0,0,96706,7,96699,1704
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,53959,0,0,53959,43,53916,2001
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,41975,0,0,41975,5,41970,1803
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,47304,4,0,47300,0,47300,1702
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,46278,0,0,46278,63,46215,2003
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,38149,0,0,38149,16,38133,1802
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,68842,1,0,68841,3,68838,1701
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,52031,1,0,52030,401,51629,2101
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,40576,0,0,40576,4,40572,1703
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,48950,0,0,48950,17,48933,1904
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,49985,0,0,49985,61,49924,2004
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,38337,0,0,38337,0,38337,1504
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,41741,49,0,41692,0,41692,1203
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,41324,1,0,41323,0,41323,1303
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,61285,0,0,61285,2,61283,1403
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,41566,0,0,41566,5,41561,1604
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,63849,0,0,63849,7,63842,1503
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,40458,3,0,40455,2,40453,1603
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,45190,0,0,45190,26,45164,1804
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,23721,0,0,23721,0,23721,1204
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,72228,0,0,72228,4,72224,1501
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,43795,0,0,43795,0,43795,1304
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,43369,0,0,43369,0,43369,1601
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,74481,0,0,74481,1,74480,1404
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,23595,0,0,23595,3,23592,1301
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,61411,0,0,61411,0,61411,1502
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,45745,0,0,45745,4,45741,1401
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,45573,0,0,45573,4,45569,1602
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,30308,1,0,30307,0,30307,1302
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,42039,0,0,42039,0,42039,1402
Claims,CLM_MS_UB92                   ,TST38     ,c_hdr_icd_tb                  ,28849,0,0,28849,0,28849,1202
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,40576,0,0,40576,0,40576,1703
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,68842,1,0,68841,0,68841,1701
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,44194,0,0,44194,0,44194,1901
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,41717,0,0,41717,2,41715,1801
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,47304,4,0,47300,0,47300,1702
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,96706,0,0,96706,0,96706,1704
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,48950,0,0,48950,0,48950,1904
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,49495,0,0,49495,0,49495,2002
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,53959,0,0,53959,0,53959,2001
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,41975,0,0,41975,0,41975,1803
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,46278,0,0,46278,0,46278,2003
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,38149,0,0,38149,0,38149,1802
Claims,CLM_MS_UB92                   ,UAT01     ,c_hdr_icd_tb                  ,45190,0,0,45190,0,45190,1804
Claims,CLM_MS_UB92                   ,UAT02     ,c_hdr_icd_tb                  ,50646,0,0,50646,0,50646,1902
Claims,CLM_MS_UB92                   ,UAT02     ,c_hdr_icd_tb                  ,55774,3,0,55771,0,55771,1903
Claims,CLM_MS_UB92                   ,UAT02     ,c_hdr_icd_tb                  ,48950,0,0,48950,0,48950,1904
Claims,CLM_MS_UB92                   ,UAT02     ,c_hdr_icd_tb                  ,68842,1,0,68841,0,68841,1701
