functional_area,program_name,run_id,table_name,target_record_count,quarter
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ent_nm_adr             ,3265676,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_entity                 ,6774505,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_mbr_svc_usg            ,599129,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ph_diag                ,5535151,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,3610343,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,763133,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,174543,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,4667818,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,2670968,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,6062632,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,3431390,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,964622,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,7002970,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,3990078,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,230115,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_re_eps_hist_ext             ,1875668,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_resub_phys_xref             ,21,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_susp_rlhx                   ,30715,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_tcn_xref                    ,4217909,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_error                 ,3385433,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_locat                 ,10471688,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_amt                     ,2796522,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_cas                     ,6355463,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_crc                     ,140620,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_diag_xref               ,6371049,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_dtp                     ,202,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_dtl                 ,1756025,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_hdr                 ,949046,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ent_nm_adr              ,4821409,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_entity                  ,9823110,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_eob_xref                ,4820613,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_adj_phys_xref               ,30886,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_attachment_xref             ,28588,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_chck_clm_xref               ,3226564,1303
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,939591,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_re_eps_hist_ext             ,695524,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_resub_phys_xref             ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_susp_rlhx                   ,7,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_tcn_xref                    ,4382752,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_eob_xref                ,4405799,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_modifier                ,0,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ndc_dtl                 ,146381,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_nte                     ,62422,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_orp_track               ,0,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_oth_pyr_dtl             ,230115,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_patliab_x               ,0,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_payer_entity            ,230115,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pgm_xref                ,7002970,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pwk                     ,31861,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pyr_entnmadr            ,6197,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ref                     ,8835557,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_sbr                     ,250333,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_adr                 ,0,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_fin_cos_lkup        ,42,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_party_id            ,0,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_shr_lkup            ,3990078,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_cos_dtl_xref                ,7002970,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_dtl               ,1313508,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_hdr               ,779604,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_fin_remit_txn_xref          ,3990078,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_final_phys_xover            ,2101373,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_hist_directory              ,3990078,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mc_re_spec_cond             ,0,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_copay                  ,291592,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ent_nm_adr             ,3433915,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_entity                 ,3973698,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_mbr_svc_usg            ,1031027,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ph_diag                ,7607757,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,4740650,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,922119,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,59085,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,5689462,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,3210474,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_error                 ,2629556,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_locat                 ,10753183,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_amt                     ,2928631,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_cas                     ,6600848,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_crc                     ,110645,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_diag_xref               ,6681916,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_dtp                     ,312,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_dtl                 ,1844768,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_hdr                 ,926234,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ent_nm_adr              ,4932437,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_entity                  ,10343752,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_eob_xref                ,4986584,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_modifier                ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ndc_dtl                 ,232795,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_nte                     ,119,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_orp_track               ,4332,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_oth_pyr_dtl             ,939591,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_patliab_x               ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_payer_entity            ,939591,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pgm_xref                ,6495762,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pwk                     ,30466,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pyr_entnmadr            ,926258,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ref                     ,8454442,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_sbr                     ,945565,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_adr                 ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_fin_cos_lkup        ,86,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_party_id            ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_shr_lkup            ,3456493,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_cos_dtl_xref                ,6495762,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_dtl               ,1243841,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_hdr               ,658627,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_fin_remit_txn_xref          ,3456493,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_final_phys_xover            ,2946846,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_hist_directory              ,3456493,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mc_re_spec_cond             ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_copay                  ,305919,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ent_nm_adr             ,3786159,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_entity                 ,7885653,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_mbr_svc_usg            ,796990,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ph_diag                ,7487345,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,4547200,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,1598726,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,180289,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,5251921,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,2797866,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,6495762,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,3456493,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_adj_phys_xref               ,3961,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_attachment_xref             ,31861,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_chck_clm_xref               ,4679759,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_error                 ,3022067,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_locat                 ,12940441,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_amt                     ,1135169,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_cas                     ,6589026,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_crc                     ,82266,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_diag_xref               ,6924645,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_dtp                     ,197,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_dtl                 ,409737,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_hdr                 ,227383,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ent_nm_adr              ,4585976,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_entity                  ,5209673,1201
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pgm_xref                ,6075635,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pwk                     ,42690,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pyr_entnmadr            ,6061,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ref                     ,8050581,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_sbr                     ,342180,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_adr                 ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_fin_cos_lkup        ,2032,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_party_id            ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_shr_lkup            ,3478780,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_cos_dtl_xref                ,6075635,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_dtl               ,1204722,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_hdr               ,665943,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_fin_remit_txn_xref          ,3478780,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_final_phys_xover            ,2438100,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_hist_directory              ,3478780,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mc_re_spec_cond             ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_adj_phys_xref               ,0,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_attachment_xref             ,30466,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_adr                 ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_fin_cos_lkup        ,97,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_party_id            ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_shr_lkup            ,2602218,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_cos_dtl_xref                ,2781063,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_dtl               ,184111,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_hdr               ,175975,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_fin_remit_txn_xref          ,2602218,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_final_phys_xover            ,396309,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_hist_directory              ,2602218,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mc_re_spec_cond             ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_copay                  ,3291,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ent_nm_adr             ,140611,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_entity                 ,115163,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_mbr_svc_usg            ,2522,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ph_diag                ,3172970,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,2203972,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,203465,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,1206,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,2596952,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,2426243,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,2781063,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,2602218,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,1666,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_re_eps_hist_ext             ,20458,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_resub_phys_xref             ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_susp_rlhx                   ,56957,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_tcn_xref                    ,2603874,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_copay                  ,270272,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ent_nm_adr             ,3811274,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_entity                 ,7134850,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_mbr_svc_usg            ,913026,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ph_diag                ,7184808,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,4313080,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,1173255,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,239053,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,4870913,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,2812837,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,6075635,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,3478780,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,319819,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_re_eps_hist_ext             ,732685,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_resub_phys_xref             ,280,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_susp_rlhx                   ,591,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_tcn_xref                    ,3794963,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_chck_clm_xref               ,3706883,1403
Claims,CLM_MS_PHYS                   ,TST38     ,t_adj_phys_xref               ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_attachment_xref             ,32208,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_chck_clm_xref               ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_error                 ,170904,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_locat                 ,7868336,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_amt                     ,171571,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_cas                     ,773372,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_crc                     ,8809,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_diag_xref               ,3849314,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_dtp                     ,6,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_dtl                 ,2421,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_hdr                 ,1653,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ent_nm_adr              ,160397,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_entity                  ,132960,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_eob_xref                ,3013777,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_modifier                ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ndc_dtl                 ,43,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_nte                     ,2291723,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_orp_track               ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_oth_pyr_dtl             ,1666,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_patliab_x               ,0,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_payer_entity            ,1666,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pgm_xref                ,2781063,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pwk                     ,32208,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pyr_entnmadr            ,1653,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ref                     ,4193847,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_sbr                     ,2452,lftm
Claims,CLM_MS_PHYS                   ,TST38     ,t_adj_phys_xref               ,14253,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_attachment_xref             ,42690,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_chck_clm_xref               ,4225898,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_error                 ,2704734,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_locat                 ,10687365,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_amt                     ,1513914,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_cas                     ,6824486,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_crc                     ,102558,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_diag_xref               ,6342418,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_dtp                     ,101,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_dtl                 ,575386,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_hdr                 ,316124,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ent_nm_adr              ,4818126,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_entity                  ,8889258,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_eob_xref                ,4614454,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_modifier                ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ndc_dtl                 ,249100,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_nte                     ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_orp_track               ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_oth_pyr_dtl             ,319819,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_patliab_x               ,0,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_payer_entity            ,319819,1204
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,3883009,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,983832,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,241492,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,4313296,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,2577034,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,5672322,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,3367771,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,314792,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_re_eps_hist_ext             ,668595,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_resub_phys_xref             ,1752,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_susp_rlhx                   ,1482,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_tcn_xref                    ,3679172,1203
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_patliab_x               ,0,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_payer_entity            ,850428,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pgm_xref                ,6054736,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pwk                     ,33339,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_pyr_entnmadr            ,21284,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ref                     ,8164287,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_sbr                     ,855013,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_adr                 ,0,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_fin_cos_lkup        ,39,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_party_id            ,0,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_cnv_clm_shr_lkup            ,3490913,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_cos_dtl_xref                ,6054736,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_dtl               ,1277372,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_deny_phys_hdr               ,723054,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_fin_remit_txn_xref          ,3490913,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_final_phys_xover            ,2383145,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_hist_directory              ,3490913,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mc_re_spec_cond             ,0,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_copay                  ,271495,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ent_nm_adr             ,3168499,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_entity                 ,6495148,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_mbr_svc_usg            ,488925,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_ph_diag                ,5484764,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_phys_dtl               ,3516645,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_mphx_xover                  ,915565,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_pa_item_dtl_xref            ,167154,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_dtl                 ,4777364,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_pd_phys_hdr                 ,2767859,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_dext_key               ,6054736,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_phys_hdr_key                ,3490913,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_prof_oth_pyr_hdr            ,850428,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_re_eps_hist_ext             ,879757,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_resub_phys_xref             ,23,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_susp_rlhx                   ,96,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_tcn_xref                    ,4331596,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_adj_phys_xref               ,15762,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_attachment_xref             ,33339,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_chck_clm_xref               ,3402331,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_error                 ,3062597,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_claim_locat                 ,10844588,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_amt                     ,2574749,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_cas                     ,6165509,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_crc                     ,113241,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_diag_xref               ,6393162,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_dtp                     ,141,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_dtl                 ,1536639,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_enc_hdr                 ,840433,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_ent_nm_adr              ,4791338,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_entity                  ,9553251,1302
Claims,CLM_MS_PHYS                   ,TST38     ,t_clm_eob_xref                ,4299252,1302
